,title,book_id,grade,syllabus,subject,content_id,page_no,page_id,index_chapter_ids,ocr_data_url,image_url,zone_id,order,category_type,annotation_type,annotation_id,actual_chapter_id,actual_subtopic_id,zone_text
213426,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,227,5b769c3d126ec9fb3d37117429984513,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-5b769c3d126ec9fb3d37117429984513.json?generation=1571090721490571&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.5b769c3d126ec9fb3d37117429984513.preview.jpg?generation=1571090714067352&alt=media,a485,6.0,lesson,concept,255,22250,22592.0,"When a pencil is partly immersed in water and held obliquely to the surface , the pencil appears to bend at the water surface ( when viewed from the side ) ( see Figure 12 ) . This apparent bending of the pencil is due to the refraction of light when it passes from water into air . We can use Figure 10 for explaining the bending of pencil in water . Just make a pencil in place of stick ."
482763,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,301,d22cc88eba3de2bb44e49882dca6d410,82005,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-d22cc88eba3de2bb44e49882dca6d410.json?generation=1571090858424107&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.d22cc88eba3de2bb44e49882dca6d410.preview.jpg?generation=1571090849965906&alt=media,a162,6.0,lesson,concept,32292,82005,82575.0,"into view the objects which are actually below the horizon ( and cannot be seen otherwise ) . This happens in the case of the sun just before sunrise and just after sunset . Thus , we can see the sun about 2 minutes before the actual sunrise and 2 minutes after the actual sunset because of atmospheric refraction . Let us take the case of sunrise ."
265805,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,100,7299ea003e3a78fa561abd9091840f96,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-7299ea003e3a78fa561abd9091840f96.json?generation=1573029136436542&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.7299ea003e3a78fa561abd9091840f96.preview.jpg?generation=1573029128666510&alt=media,a1457,1.0,lesson,concept,729,22238,22780.0,"Fleming ' s Left - hand Rule Sir John Ambrose Fleming ( 1849 – 1945 ) , an English engineer and professor , suggested a simple rule for finding the direction of the force experienced by a current - carrying wire placed in a magnetic field that is perpendicular to the current in the wire . If the forefinger , second finger and thumb of the left hand are stretched at right angles to each other , with the forefinger in the direction of the field and the second finger in the direction of the current then the thumb indicates the direction of the force . You can remember this rule as follows . The words Field , Current and Movement ( of the wire ) start with the letters F , C and M respectively . The words Forefinger , seCond and thumb have these letters in them . So , Field is shown by the Forefinger , Current by the seCond finger , and Movement by the thuMb . Obviously , the movement of the wire denotes the force on it ."
570995,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,101,f932dfdb27906b9ccb0b00bd31e26388,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-f932dfdb27906b9ccb0b00bd31e26388.json?generation=1573029121282373&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.f932dfdb27906b9ccb0b00bd31e26388.preview.jpg?generation=1573029113280437&alt=media,a199,7.0,lesson,concept,730,22238,22780.0,"HIND ma ( a ) Fig 2 . 25 : ( a ) When a current exists in the coil , the coil experiences a torque ( pair of forces ) . ( b ) Because of its inertia , the coil continues to rotate even when there is no current ."
207365,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,214,58cb8e46301ba7d3fdeff3bc20b14790,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-58cb8e46301ba7d3fdeff3bc20b14790.json?generation=1573029437008915&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.58cb8e46301ba7d3fdeff3bc20b14790.preview.jpg?generation=1573029429950357&alt=media,364,10.0,lesson,concept,277,22250,22590.0,FO Fig 4 . 20 : Image formation when the object lies between F and P .
585224,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,211,ffbf748a8543ed0e99d1c4fa8269603c,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-ffbf748a8543ed0e99d1c4fa8269603c.json?generation=1571090690588320&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.ffbf748a8543ed0e99d1c4fa8269603c.preview.jpg?generation=1571090682446698&alt=media,a435,7.0,lesson,concept,284,22250,22590.0,A ray ki axis X Reflected of light ray parallel to axis Principal ( Focus ) Convex mirror Figure 45 . A ray of light going towards centre of curvature C ( Focus ) ( Centre of curvature ) Convex mirror Figure 46 . A ray of light going towards focus F Principal ( Focus ) axis Convex mirror Figure 47 . A ray of light incident at pole P ( Focus ) Convex mirror Figure 48 . hu x H
104413,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,91,2de7c6f6625be5214ef3ebd5bdb8474b,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-2de7c6f6625be5214ef3ebd5bdb8474b.json?generation=1573029103036207&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.2de7c6f6625be5214ef3ebd5bdb8474b.preview.jpg?generation=1573029094848942&alt=media,a82,12.0,question,concept,550,22237,22560.0,"2 . A negative charge released from a point A moves along the line AB . The potential at A is 15 V , and it varies uniformly along AB . The potential at B ( a ) may be 10 V ( b ) may be 15 V ( c ) may be 20 V ( d ) must be 15 V"
577005,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,214,fbf1aba397546cf808fdce38a11395cf,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-fbf1aba397546cf808fdce38a11395cf.json?generation=1571090695274656&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.fbf1aba397546cf808fdce38a11395cf.preview.jpg?generation=1571090687710723&alt=media,a465,1.0,diagram,concept,260,22250,22590.0,Figure 52 . Convex mirror is used as a rear view mirror ( or side view mirror ) in vehicles .
443319,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,19,c0ef3e1088d1b7809e2c1c89ee823a62,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-c0ef3e1088d1b7809e2c1c89ee823a62.json?generation=1571090324322896&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.c0ef3e1088d1b7809e2c1c89ee823a62.preview.jpg?generation=1571090317331320&alt=media,24,5.0,diagram,concept,552,22237,45947.0,THE ( a ) Cell ( b ) Battery ( c ) Connecting wire of two cells - W ( f ) Fixed resistance ( d ) A wire joint ( e ) Wires crossing ( or Resistor ) without contact + - with with or + ♡ ( h ) Ammeter ( i ) Voltmeter ( i ) Galvanometer ( g ) Variable resistance ( or Rheostat ) de oro Gra oro ( k ) An open switch ( 1 ) A closed switch ( An open plug key ) ( m ) Electric bulb ( A closed plug key ) ( Electric lamp ) Figure 12 . Electrical symbols ( or circuit symbols ) . or
193913,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,105,52e82a4eed54adc98c98b6fe13c48076,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-52e82a4eed54adc98c98b6fe13c48076.json?generation=1571090494108006&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.52e82a4eed54adc98c98b6fe13c48076.preview.jpg?generation=1571090484140464&alt=media,a181,0.0,lesson,concept,731,22238,22963.0,"1 . Let us move the wire AB upwards rapidly between the poles of the horseshoe magnet ( see Figure 28 ( a ) ] . When the wire is moved up , there is a deflection in the galvanometer pointer showing that a current is produced in the wire AB momentarily which causes the deflection in galvanometer ( see Figure 28 ( a ) ] . The deflection lasts only while the wire is in motion . Thus , as the wire is moved up through the magnetic field , an electric current is produced in it ."
267735,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,197,7372f35464361071a422bc41e1e4883d,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-7372f35464361071a422bc41e1e4883d.json?generation=1571090664013171&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.7372f35464361071a422bc41e1e4883d.preview.jpg?generation=1571090656347726&alt=media,261,0.0,lesson,concept,283,22250,22591.0,"concave mirror will be equal to the focal length of concave mirror . This distance can be measured with a scale . It will give us the approximate focal length of the concave mirror . And before we conclude this discussion , here is a summary of the images formed by a concave mirror ."
526207,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,231,e50bd2f9f77888c6092dc8846c0dfebb,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-e50bd2f9f77888c6092dc8846c0dfebb.json?generation=1573029495367322&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.e50bd2f9f77888c6092dc8846c0dfebb.preview.jpg?generation=1573029486540326&alt=media,422,6.0,lesson,concept,266,22250,22593.0,K * - * - * F2 OI Kf - * * - * Fig 4 . 56 : Second and first foci of a diverging thin lens . The numerical value of f is negative .
195635,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,147,53b8adc84a088927357791ba2b3e7111,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-53b8adc84a088927357791ba2b3e7111.json?generation=1571090569995804&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.53b8adc84a088927357791ba2b3e7111.preview.jpg?generation=1571090562310239&alt=media,80,7.0,lesson,concept,758,22292,22972.0,"cooker cannot be used to cook those foods where strong heating is required . For example , the box - type solar cooker cannot be used for baking ( chapattis , etc . ) and for frying because they require stronger heating . In order to achieve higher temperatures required for baking and frying , spherical reflector - type solar cooker ( having a concave reflector ) is used . When a concave mirror reflector is attached to a solar cooker , it converges"
488882,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,15,d4f4edb68053cd17ead0acf9e9fddf9a,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-d4f4edb68053cd17ead0acf9e9fddf9a.json?generation=1574431822120601&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.d4f4edb68053cd17ead0acf9e9fddf9a.preview.jpg?generation=1574431814103784&alt=media,3,2.0,lesson,concept,302,22250,22589.0,"right side of object appears to become the left side of image ; and the left side of object appears to become the right side of image . This change of sides of an ' object and its ‘ mirror image ' is called lateral inversion . The phenomenon of lateral inversion will become clear from the following example . Suppose we have a placard having the word RED written on it as shown in figure ( a ) . When we hold this placard in front of a plane mirror , the image of word RED appears to be like as as shown in figure ( b ) . Please note that the object ( placard ) has the letter R on its left side but image has this letter in reversed form I on its right side . Similarly , the image of letter E appears to be reversed like 3 . And the letter D on the right side of the object ( placard ) is on the left side of the image in the reversed form as a . Thus , all the letters written on the placard are reversed from left to Right . We say that the image is laterally inverted ."
47655,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,100,14bedb2e0f7e5d1f4358b9734c2a1bfc,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-14bedb2e0f7e5d1f4358b9734c2a1bfc.json?generation=1573029118556993&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.14bedb2e0f7e5d1f4358b9734c2a1bfc.preview.jpg?generation=1573029111043371&alt=media,a184,4.0,lesson,concept,726,22238,22780.0,"CORO NOTE The force experienced by a current carrying conductor in a magnetic field is given by the expression F = BIL . We know from the previous chapters that I = q / t and also v = [ / t , therefore , the above expression can be written as F = Bx9xL = Bxqx = = B xqxv Deco See Bee RUS RSS BAC OV . The Ayn ynrASSION Bedre SREDSA32 : 09 43 ROB0BDORES BOUNDACO AMOROSCORERO322DEO ) DOCESSADO 2003 ORE 399ERADORES DE HOWS TOWE PODNOTA QUOTI GONILIG NIE ENERAL SER Beteged e cong gagasarea cercarea de 03 : 32 B EDRO : 32 : S e toresca galetes de SEO SEO AB533 DABADABRA ARTOTOARE DE BROTHERBRATE BREE B RAIO NOVY . IL RECORDAR ORTATE D EASURRO REDBE P erceg agecesarega B ats 9 . 04 2003 Bu s : Best Reggae Rodez concedencecaserecede cererea aceea Benetea de we OLI CA een 2020 scenenotecesores ARABAC CHADABRA BASERRADO POLOSSAROS PRO Bota econoce e roago 29 Bagg 9192939 299928893990 Beteggere TETA2 . 0093033 3959 SSSSSS RED2092 Pages has Desde Saecenas CABLES 883esas : BESEDDELAR R SORES eason SABDA DOBRA t o do este 32 TORTODOLOROS 8 . Ecco D90 0909 god32930 & poun 1988 ceva de gener de . 000 BOSCO COR 38 AR29O9 : 29 BOOTS ES ECO S B OOST29310EROOZOOTOR BRO . SERIOUS 2700395 R ADOS HAASTADAGASCARA SHADOS DOORSEERDEREA D 018 SEC TODOS ORNE B"
